group	index	message_id	japanese	machine_english_reference	professional_translation	translator_notes	control_signature	english_cpu_pointer	english_bytes	japanese_symbols
01	DC	0x01DC	"<CLEAR>
大きな ぬのが はってある"	<CLEAR>A large cloth is stretched here.			CLEAR END	EA:62D8	D0 41 01 6C 61 72 67 65 01 63 6C 6F 74 68 01 69 73 01 73 74 72 65 74 63 68 65 64 01 68 65 72 65 2E C0	1D0 0AC 016 024 001 026 028 084 015 001 029 03E 022 010 038 1C0
01	DD	0x01DD	"<SPEAKER>「おお 見すてられた博物館に
お客さまとは めずらしい<WAIT><SPEAKER>「つい この間までは ここも
観光客で にぎわっていたが
いまは もう 誰もおらんよ<WAIT><SPEAKER>「わしも そうじがすんだら ここを
出るよ そして 二度ともどって来ん
ゆめは おわったのだ・・・"	"<SPEAKER>A visitor to this
abandoned museum? How unusual.<WAIT><SPEAKER>Until recently, this
place was packed with
tourists. Now no one is left.<WAIT><SPEAKER>Once I finish cleaning,
I'll leave and never come
back. The dream is over..."			SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	EA:62FA	CC 41 01 76 69 73 69 74 6F 72 01 74 6F 01 74 68 69 73 C8 61 62 61 6E 64 6F 6E 65 64 01 6D 75 73 65 75 6D 3F 01 48 6F 77 01 75 6E 75 73 75 61 6C 2E C5 CC 55 6E 74 69 6C 01 72 65 63 65 6E 74 6C 79 2C 01 74 68 69 73 C8 70 6C 61 63 65 01 77 61 73 01 70 61 63 6B 65 64 01 77 69 74 68 C8 74 6F 75 72 69 73 74 73 2E 01 4E 6F 77 01 6E 6F 01 6F 6E 65 01 69 73 01 6C 65 66 74 2E C5 CC 4F 6E 63 65 01 49 01 66 69 6E 69 73 68 01 63 6C 65 61 6E 69 6E 67 2C C8 49 27 6C 6C 01 6C 65 61 76 65 01 61 6E 64 01 6E 65 76 65 72 01 63 6F 6D 65 C8 62 61 63 6B 2E 01 54 68 65 01 64 72 65 61 6D 01 69 73 01 6F 76 65 72 2E 2E 2E C0	1CC 014 014 001 090 01C 022 036 039 01F 0A4 08B 0A3 025 1C8 014 0FD 01A 02E 023 029 001 031 084 01C 036 01B 011 1C5 1CC 021 011 001 019 028 0E3 02E 084 022 029 001 019 019 032 1C8 149 14A 0FD 084 022 001 025 084 016 03B 03E 022 011 01F 084 015 1C8 011 02E 029 001 032 012 001 0FA 032 014 036 03D 035 1C5 1CC 03B 01B 032 001 01E 012 084 01B 084 015 01C 03D 084 01F 036 001 019 019 03C 1C8 106 038 035 001 01E 01B 022 001 189 13E 023 032 084 023 03E 022 097 03D 1C8 034 031 029 001 014 03B 03E 01F 028 084 01F 081 081 081 1C0
01	DE	0x01DE	"<SPEAKER>「お嬢さんは どうして
こんな所に 来たのかね?<WAIT><SPEAKER>「思い出の品が ほしくば
何でも 持っていきなされ
みんな 古いだけの がらくたじゃよ"	"<SPEAKER>Why did you come to
a place like this, young lady?<WAIT><SPEAKER>If you want a
souvenir, take anything you
like. It's all just old junk now."			SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	EA:63C4	CC 57 68 79 01 64 69 64 01 79 6F 75 01 63 6F 6D 65 01 74 6F C8 61 01 70 6C 61 63 65 01 6C 69 6B 65 01 74 68 69 73 2C 01 79 6F 75 6E 67 01 6C 61 64 79 3F C5 CC 49 66 01 79 6F 75 01 77 61 6E 74 01 61 C8 73 6F 75 76 65 6E 69 72 2C 01 74 61 6B 65 01 61 6E 79 74 68 69 6E 67 01 79 6F 75 C8 6C 69 6B 65 2E 01 49 74 27 73 01 61 6C 6C 01 6A 75 73 74 01 6F 6C 64 01 6A 75 6E 6B 01 6E 6F 77 2E C0	1CC 014 0D8 01A 03D 029 001 084 023 012 01B 022 1C8 019 03D 024 12F 025 001 097 01F 028 015 027 079 1C5 1CC 10F 011 106 028 12B 084 015 001 02D 01B 017 084 029 1C8 093 084 022 032 001 0D3 03E 022 011 016 024 01A 039 1C8 02F 03D 024 001 096 011 084 01F 018 028 001 084 015 036 017 01F 084 01B 03F 035 1C0
01	DF	0x01DF	"<SPEAKER>「フォフォフォフォー
わたしは ゲムせいじん でーす<WAIT><SPEAKER>「これ あげまーす!"	"<SPEAKER>Fo-fo-fo-fo! I
am an alien from Gem!<WAIT><SPEAKER>Here, take this!"			SPEAKER NEWLINE WAIT SPEAKER END	EA:6445	CC 46 6F 2D 66 6F 2D 66 6F 2D 66 6F 21 01 49 C8 61 6D 01 61 6E 01 61 6C 69 65 6E 01 66 72 6F 6D 01 47 65 6D 21 C5 CC 48 65 72 65 2C 01 74 61 6B 65 01 74 68 69 73 21 C0	1CC 05D 077 05D 077 05D 077 05D 077 078 1C8 03B 01F 01B 029 001 084 04A 062 01D 011 084 01B 03D 001 084 022 078 01C 1C5 1CC 019 039 001 010 084 018 02E 078 01C 07A 1C0
01	E0	0x01E0	<SPEAKER>「おいしいよ	<SPEAKER>Delicious.			SPEAKER END	EA:647D	CC 44 65 6C 69 63 69 6F 75 73 2E C0	1CC 014 011 01B 011 035 1C0
01	E1	0x01E1	<SPEAKER>「それは ちょっとアレだね	<SPEAKER>That one is... questionable.			SPEAKER END	EA:6489	CC 54 68 61 74 01 6F 6E 65 01 69 73 2E 2E 2E 01 71 75 65 73 74 69 6F 6E 61 62 6C 65 2E C0	1CC 01E 039 029 001 020 041 03E 023 042 06B 084 01F 027 1C0
01	E2	0x01E2	<SPEAKER>「もうないよ	<SPEAKER>All gone.			SPEAKER END	EA:64A7	CC 41 6C 6C 01 67 6F 6E 65 2E C0	1CC 032 012 024 011 035 1C0
01	E3	0x01E3	"<CLEAR>
↖ けんこうのたき デスランドのみなと
↗ リバータウン バロン城"	"<CLEAR><Healthfall / Deathland Port
> Rivertown / Baron Castle"			CLEAR NEWLINE END	EA:64B2	D0 3C 48 65 61 6C 74 68 66 61 6C 6C 01 2F 01 44 65 61 74 68 6C 61 6E 64 01 50 6F 72 74 C8 3E 01 52 69 76 65 72 74 6F 77 6E 01 2F 01 42 61 72 6F 6E 01 43 61 73 74 6C 65 C0	1D0 1A1 001 018 03D 019 012 028 01F 016 001 084 054 04E 068 06F 084 055 028 02F 024 023 1C8 1A3 001 069 084 05B 078 051 044 06F 001 084 05B 06C 06F 08C 1C0
01	E4	0x01E4	"<SPEAKER>「ここは リバータウンの町
デスランドで いちばん
町らしい 町よ"	"<SPEAKER>This is Rivertown.
It is the closest thing
Deathland has to a real town."			SPEAKER NEWLINE NEWLINE END	EA:64EB	CC 54 68 69 73 01 69 73 01 52 69 76 65 72 74 6F 77 6E 2E C8 49 74 01 69 73 01 74 68 65 01 63 6C 6F 73 65 73 74 01 74 68 69 6E 67 C8 44 65 61 74 68 6C 61 6E 64 01 68 61 73 01 74 6F 01 61 01 72 65 61 6C 01 74 6F 77 6E 2E C0	1CC 019 019 029 001 069 084 05B 078 051 044 06F 028 0C9 1C8 084 054 04E 068 06F 084 055 084 022 001 011 020 084 029 03D 1C8 0C9 036 01B 011 001 0C9 035 1C0
01	E5	0x01E5	"<SPEAKER>「うおー さいきんは なんだか
死人が多くて 大変だぜ!
墓が たりないよ まったく!<WAIT><SPEAKER>「もっとも ほとんど 外から来た
賞金かせぎとか 学昔さんとか
そんな連中ばっかりだけどな"	"<SPEAKER>What a mess lately!
So many people are dying,
we are running out of graves!<WAIT><SPEAKER>Most are outsiders,
though. Bounty hunters,
scholars, people like that."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	EA:6535	CC 57 68 61 74 01 61 01 6D 65 73 73 01 6C 61 74 65 6C 79 21 C8 53 6F 01 6D 61 6E 79 01 70 65 6F 70 6C 65 01 61 72 65 01 64 79 69 6E 67 2C C8 77 65 01 61 72 65 01 72 75 6E 6E 69 6E 67 01 6F 75 74 01 6F 66 01 67 72 61 76 65 73 21 C5 CC 4D 6F 73 74 01 61 72 65 01 6F 75 74 73 69 64 65 72 73 2C C8 74 68 6F 75 67 68 2E 01 42 6F 75 6E 74 79 01 68 75 6E 74 65 72 73 2C C8 73 63 68 6F 6C 61 72 73 2C 01 70 65 6F 70 6C 65 01 6C 69 6B 65 01 74 68 61 74 2E C0	1CC 012 014 078 001 01A 011 016 03D 029 001 024 03D 084 01F 015 1C8 0D6 091 084 015 0CE 017 022 001 0AC 178 084 01F 084 01D 07A 1C8 0D7 084 015 001 01F 037 024 011 035 001 02E 03E 01F 017 07A 1C5 1CC 032 03E 023 032 001 02D 023 03D 084 023 001 0F1 015 036 097 01F 1C8 0C6 094 015 01D 084 016 023 015 001 0B7 0A7 01A 03D 023 015 1C8 01E 03D 024 0D1 0A1 084 029 03E 015 037 084 01F 018 084 023 024 1C0
01	E6	0x01E6	"<SPEAKER>「ひいー あなたー なんで
死んじゃったのよー ううう"	"<SPEAKER>Oh, honey... Why
did you have to die? Sob..."			SPEAKER NEWLINE END	EA:65CB	CC 4F 68 2C 01 68 6F 6E 65 79 2E 2E 2E 01 57 68 79 C8 64 69 64 01 79 6F 75 01 68 61 76 65 01 74 6F 01 64 69 65 3F 01 53 6F 62 2E 2E 2E C0	1CC 02A 011 078 001 010 024 01F 078 001 024 03D 084 022 1C8 0D6 03D 084 01B 03F 03E 01F 028 035 078 001 012 012 012 1C0
01	E7	0x01E7	"<SPEAKER>「ぐすん ぐすん パパはね<WAIT><SPEAKER>「この島に 宝がいっぱいあって
とりほうだいだって いってたのに
ぜんぜん そうじゃないよー うー"	"<SPEAKER>Sniff... Dad said<WAIT><SPEAKER>this island was full of
treasure just waiting to be taken.
But it is not like that at all..."			SPEAKER WAIT SPEAKER NEWLINE NEWLINE END	EA:65F9	CC 53 6E 69 66 66 2E 2E 2E 01 44 61 64 01 73 61 69 64 C5 CC 74 68 69 73 01 69 73 6C 61 6E 64 01 77 61 73 01 66 75 6C 6C 01 6F 66 C8 74 72 65 61 73 75 72 65 01 6A 75 73 74 01 77 61 69 74 69 6E 67 01 74 6F 01 62 65 01 74 61 6B 65 6E 2E C8 42 75 74 01 69 74 01 69 73 01 6E 6F 74 01 6C 69 6B 65 01 74 68 61 74 01 61 74 01 61 6C 6C 2E 2E 2E C0	1CC 084 017 01C 03D 001 084 017 01C 03D 001 083 05B 083 05B 029 027 1C5 1CC 019 028 08A 025 001 095 084 015 011 03E 083 029 011 010 03E 022 1C8 023 037 02D 012 084 01F 011 084 01F 03E 022 001 011 03E 022 01F 028 025 1C8 084 01D 03D 084 01D 03D 001 01E 012 084 01B 03F 024 011 035 078 001 012 078 1C0
01	E8	0x01E8	"<SPEAKER>「ことしに なってから きゅうに
島に来る人が ふえたんだよ
せんでんでも したのかなあ"	"<SPEAKER>Since this year began,
visitors suddenly poured in.
Maybe someone advertised it?"			SPEAKER NEWLINE NEWLINE END	EA:666A	CC 53 69 6E 63 65 01 74 68 69 73 01 79 65 61 72 01 62 65 67 61 6E 2C C8 76 69 73 69 74 6F 72 73 01 73 75 64 64 65 6E 6C 79 01 70 6F 75 72 65 64 01 69 6E 2E C8 4D 61 79 62 65 01 73 6F 6D 65 6F 6E 65 01 61 64 76 65 72 74 69 73 65 64 01 69 74 3F C0	1CC 019 023 01B 025 001 024 03E 022 015 036 001 016 040 012 025 1C8 08A 025 097 038 091 084 015 001 02B 013 01F 03D 084 01F 035 1C8 01D 03D 084 022 03D 084 022 032 001 01B 01F 028 015 024 010 1C0
01	E9	0x01E9	"<SPEAKER>「ういー ひっく うりゃりゃー
旅の はじは かきすて ってか!
おれは やったるぞー ういー"	"<SPEAKER>Hic! Whoo! What
happens on a trip stays on
the trip! I am going wild!"			SPEAKER NEWLINE NEWLINE END	EA:66BC	CC 48 69 63 21 01 57 68 6F 6F 21 01 57 68 61 74 C8 68 61 70 70 65 6E 73 01 6F 6E 01 61 01 74 72 69 70 01 73 74 61 79 73 01 6F 6E C8 74 68 65 01 74 72 69 70 21 01 49 01 61 6D 01 67 6F 69 6E 67 01 77 69 6C 64 21 C0	1CC 012 011 078 001 02A 03E 017 001 012 037 03F 037 03F 078 1C8 0B0 028 001 029 084 01B 029 001 015 016 01C 022 001 03E 022 015 07A 1C8 014 039 029 001 033 03E 01F 038 084 01E 078 001 012 011 078 1C0
01	EA	0x01EA	"<SPEAKER>「おっ! 一人旅の お嬢様とは
めずらしい! 意外と
家出娘だったりして ぐはは"	"<SPEAKER>Well, look at that! A
young lady traveling alone? Maybe
you ran away from home!"			SPEAKER NEWLINE NEWLINE END	EA:6703	CC 57 65 6C 6C 2C 01 6C 6F 6F 6B 01 61 74 01 74 68 61 74 21 01 41 C8 79 6F 75 6E 67 01 6C 61 64 79 01 74 72 61 76 65 6C 69 6E 67 01 61 6C 6F 6E 65 3F 01 4D 61 79 62 65 C8 79 6F 75 01 72 61 6E 01 61 77 61 79 01 66 72 6F 6D 01 68 6F 6D 65 21 C0	1CC 014 03E 07A 001 0AF 091 0B0 028 001 014 0D8 0D9 023 029 1C8 031 084 01C 036 01B 011 07A 001 131 0F1 023 1C8 161 106 0C0 084 01F 03E 01F 037 01B 022 001 084 017 029 029 1C0
01	EB	0x01EB	"<SPEAKER>「あんたも 北の バロン城に
行くつもりかい?"	"<SPEAKER>You headed north
to Baron Castle too?"			SPEAKER NEWLINE END	EA:6754	CC 59 6F 75 01 68 65 61 64 65 64 01 6E 6F 72 74 68 C8 74 6F 01 42 61 72 6F 6E 01 43 61 73 74 6C 65 01 74 6F 6F 3F C0	1CC 010 03D 01F 032 001 09C 028 001 084 05B 06C 06F 08C 025 1C8 08D 017 021 032 037 015 011 079 1C0
01	EC	0x01EC	"<SPEAKER>「げええっ 本気かね?
あそこは またの名を からくり城と
よばれておってな<WAIT><SPEAKER>「いつ 誰が作ったかは
不明じゃが わなが
いたるところに あるらしいぞい"	"<SPEAKER>You are serious?
They also call it Trick Castle.
It is packed with traps.<WAIT><SPEAKER>No one knows who
built it or when. But traps are
said to be everywhere inside."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	EA:677B	CC 59 6F 75 01 61 72 65 01 73 65 72 69 6F 75 73 3F C8 54 68 65 79 01 61 6C 73 6F 01 63 61 6C 6C 01 69 74 01 54 72 69 63 6B 01 43 61 73 74 6C 65 2E C8 49 74 01 69 73 01 70 61 63 6B 65 64 01 77 69 74 68 01 74 72 61 70 73 2E C5 CC 4E 6F 01 6F 6E 65 01 6B 6E 6F 77 73 01 77 68 6F C8 62 75 69 6C 74 01 69 74 01 6F 72 01 77 68 65 6E 2E 01 42 75 74 01 74 72 61 70 73 01 61 72 65 C8 73 61 69 64 01 74 6F 01 62 65 01 65 76 65 72 79 77 68 65 72 65 01 69 6E 73 69 64 65 2E C0	1CC 084 018 013 013 03E 001 13A 099 015 027 079 1C8 010 01E 019 029 001 02E 01F 028 0CD 03C 001 015 036 017 037 08C 023 1C8 035 084 029 039 022 014 03E 022 024 1C5 1CC 011 021 001 0FA 084 015 0F6 03E 01F 015 029 1C8 0F7 0BF 084 01B 03F 084 015 001 03B 024 084 015 1C8 011 01F 038 023 019 03A 025 001 010 038 036 01B 011 084 01E 011 1C0
01	ED	0x01ED	"<SPEAKER>「行かんほうが ええよ あそこは
観光気分で 行くと
まちがいなく あの世いきじゃ"	"<SPEAKER>Do not go there. Visit
like a tourist and you will
end up in the next world."			SPEAKER NEWLINE NEWLINE END	EA:6816	CC 44 6F 01 6E 6F 74 01 67 6F 01 74 68 65 72 65 2E 01 56 69 73 69 74 C8 6C 69 6B 65 01 61 01 74 6F 75 72 69 73 74 01 61 6E 64 01 79 6F 75 01 77 69 6C 6C C8 65 6E 64 01 75 70 01 69 6E 01 74 68 65 01 6E 65 78 74 01 77 6F 72 6C 64 2E C0	1CC 08D 015 03D 02D 012 084 015 001 013 013 035 001 010 01E 019 029 1C8 149 14A 099 16C 084 022 001 08D 017 023 1C8 02E 020 084 015 011 024 017 001 010 028 0A9 011 016 084 01B 03F 1C0
01	EE	0x01EE	"<SPEAKER>「ちかごろ 宝のうわさも よくきくが
どでかい化け物の うわさもきくなあ
あくまで うわさだけどな"	"<SPEAKER>I hear rumors of
treasure and enormous
monsters. Rumors, mind you."			SPEAKER NEWLINE NEWLINE END	EA:6864	CC 49 01 68 65 61 72 01 72 75 6D 6F 72 73 01 6F 66 C8 74 72 65 61 73 75 72 65 01 61 6E 64 01 65 6E 6F 72 6D 6F 75 73 C8 6D 6F 6E 73 74 65 72 73 2E 01 52 75 6D 6F 72 73 2C 01 6D 69 6E 64 01 79 6F 75 2E C0	1CC 020 015 084 019 03A 001 095 028 012 03B 01A 032 001 035 017 016 017 084 015 1C8 084 023 084 022 015 011 09E 018 08B 028 001 012 03B 01A 032 016 017 024 010 1C8 010 017 02E 084 022 001 012 03B 01A 084 01F 018 084 023 024 1C0
01	EF	0x01EF	"<SPEAKER>「おれは 見ての通りの
あらくれだけど おつむのできは
そこらへんの やつとはちがうぜ<WAIT><SPEAKER>「おれさまの 読みでは この島には
とんでもねえ ひみつがあるぜ!<WAIT><SPEAKER>「まっ それが お宝か 化石か
なんだかは わからんけどよ"	"<SPEAKER>I may look rough,
but I have more brains
than most of these fools.<WAIT><SPEAKER>My read is that
this island is hiding
one enormous secret!<WAIT><SPEAKER>Treasure? Fossils? I
cannot say what it is yet."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE END	EA:68A8	CC 49 01 6D 61 79 01 6C 6F 6F 6B 01 72 6F 75 67 68 2C C8 62 75 74 01 49 01 68 61 76 65 01 6D 6F 72 65 01 62 72 61 69 6E 73 C8 74 68 61 6E 01 6D 6F 73 74 01 6F 66 01 74 68 65 73 65 01 66 6F 6F 6C 73 2E C5 CC 4D 79 01 72 65 61 64 01 69 73 01 74 68 61 74 C8 74 68 69 73 01 69 73 6C 61 6E 64 01 69 73 01 68 69 64 69 6E 67 C8 6F 6E 65 01 65 6E 6F 72 6D 6F 75 73 01 73 65 63 72 65 74 21 C5 CC 54 72 65 61 73 75 72 65 3F 01 46 6F 73 73 69 6C 73 3F 01 49 C8 63 61 6E 6E 6F 74 01 73 61 79 01 77 68 61 74 01 69 74 01 69 73 01 79 65 74 2E C0	1CC 014 039 029 001 090 022 028 12E 037 028 1C8 010 036 017 039 084 01F 018 084 023 001 014 021 030 028 084 022 016 029 1C8 01E 019 036 02C 03D 028 001 033 021 023 029 020 084 015 012 084 01D 1C5 1CC 014 039 01A 02E 028 001 118 02F 084 022 029 001 019 028 08A 025 029 1C8 023 03D 084 022 032 027 013 001 02A 02F 021 084 015 010 038 084 01D 07A 1C5 1CC 02E 03E 001 01E 039 084 015 001 014 095 015 001 09E 09D 015 1C8 024 03D 084 01F 015 029 001 03B 015 036 03D 018 084 023 035 1C0
01	F0	0x01F0	"<SPEAKER>「おとなの人って ほんと よくばり!<WAIT><SPEAKER>「だって サジクさんが 化石を
発見したとたん みんな きゅうに
宝さがしを はじめるんだもん<WAIT><SPEAKER>「あーあ サジクさんは いったい
どこに いっちゃったのかなあ
生きていれば いいけど ぐすっ"	"<SPEAKER>Adults are so greedy!<WAIT><SPEAKER>The moment Sajik found
that fossil, everyone suddenly
started hunting for treasure.<WAIT><SPEAKER>Where did Sajik
go, anyway? I just
hope he is still alive..."			SPEAKER WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE END	EA:6959	CC 41 64 75 6C 74 73 01 61 72 65 01 73 6F 01 67 72 65 65 64 79 21 C5 CC 54 68 65 01 6D 6F 6D 65 6E 74 01 53 61 6A 69 6B 01 66 6F 75 6E 64 C8 74 68 61 74 01 66 6F 73 73 69 6C 2C 01 65 76 65 72 79 6F 6E 65 01 73 75 64 64 65 6E 6C 79 C8 73 74 61 72 74 65 64 01 68 75 6E 74 69 6E 67 01 66 6F 72 01 74 72 65 61 73 75 72 65 2E C5 CC 57 68 65 72 65 01 64 69 64 01 53 61 6A 69 6B C8 67 6F 2C 01 61 6E 79 77 61 79 3F 01 49 01 6A 75 73 74 C8 68 6F 70 65 01 68 65 01 69 73 01 73 74 69 6C 6C 01 61 6C 69 76 65 2E 2E 2E C0	1CC 014 023 024 028 091 03E 022 001 02D 03D 023 001 035 017 084 029 037 07A 1C5 1CC 084 01F 03E 022 001 04C 084 04D 049 01A 03D 084 015 001 09E 09D 03C 1C8 0C8 090 01B 01F 023 01F 03D 001 02F 03D 024 001 016 040 012 025 1C8 095 01A 084 015 01B 03C 001 029 084 01B 031 038 03D 084 01F 032 03D 1C5 1CC 010 078 010 001 04C 084 04D 049 01A 03D 029 001 011 03E 01F 011 1C8 084 023 019 025 001 011 03E 020 03F 03E 01F 028 015 024 010 1C8 09B 016 022 011 039 084 029 001 011 011 018 084 023 001 084 017 01C 03E 1C0
01	F1	0x01F1	"<CLEAR>
レディは お墓を しらべた"	<CLEAR>Lady examined the grave.			CLEAR END	EA:6A03	D0 4C 61 64 79 01 65 78 61 6D 69 6E 65 64 01 74 68 65 01 67 72 61 76 65 2E C0	1D0 06B 084 054 075 029 001 014 0D7 03C 001 01B 036 084 02C 01F 1C0
01	F2	0x01F2	"<CLEAR>
まあたらしい お墓がある
今年の 日付が きざまれている"	"<CLEAR>A brand-new grave. This
year is carved on it."			CLEAR NEWLINE END	EA:6A1D	D0 41 01 62 72 61 6E 64 2D 6E 65 77 01 67 72 61 76 65 2E 01 54 68 69 73 C8 79 65 61 72 01 69 73 01 63 61 72 76 65 64 01 6F 6E 01 69 74 2E C0	1D0 02E 010 01F 036 01B 011 001 014 0D7 084 015 010 038 1C8 150 0CA 028 001 120 108 084 015 001 016 084 01A 02E 039 022 011 038 1C0
01	F3	0x01F3	"<CLEAR>
誰かが いそいで そうじを
していったようだ・・・"	"<CLEAR>Someone seems to have
cleaned up in a hurry..."			CLEAR NEWLINE END	EA:6A4C	D0 53 6F 6D 65 6F 6E 65 01 73 65 65 6D 73 01 74 6F 01 68 61 76 65 C8 63 6C 65 61 6E 65 64 01 75 70 01 69 6E 01 61 01 68 75 72 72 79 2E 2E 2E C0	1D0 0FA 015 084 015 001 011 01E 011 084 022 001 01E 012 084 01B 03C 1C8 01B 022 011 03E 01F 035 012 084 01F 081 081 081 1C0
01	F4	0x01F4	"<SPEAKER>「この町も えらいさわぎだよ!<WAIT><SPEAKER>「北の 鉱山とやらで
はたらかされてた 囚人が
おおぜい にげて来てよー<WAIT><SPEAKER>「伝説の ばけもんの
はなしを したもんだから<WAIT><SPEAKER>「町の みんなは あわてて
ひなんしちまったよ!<WAIT><SPEAKER>「いったい この島は
どうなっちまうんだ?"	"<SPEAKER>This town's in an uproar!<WAIT><SPEAKER>Prisoners escaped from
the northern mine and fled here.<WAIT><SPEAKER>They told everyone
about a legendary monster.<WAIT><SPEAKER>The whole town
panicked and evacuated!<WAIT><SPEAKER>What's happening
to this island?"			SPEAKER WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE END	EA:6A7C	CC 54 68 69 73 01 74 6F 77 6E 27 73 01 69 6E 01 61 6E 01 75 70 72 6F 61 72 21 C5 CC 50 72 69 73 6F 6E 65 72 73 01 65 73 63 61 70 65 64 01 66 72 6F 6D C8 74 68 65 01 6E 6F 72 74 68 65 72 6E 01 6D 69 6E 65 01 61 6E 64 01 66 6C 65 64 01 68 65 72 65 2E C5 CC 54 68 65 79 01 74 6F 6C 64 01 65 76 65 72 79 6F 6E 65 C8 61 62 6F 75 74 01 61 01 6C 65 67 65 6E 64 61 72 79 01 6D 6F 6E 73 74 65 72 2E C5 CC 54 68 65 01 77 68 6F 6C 65 01 74 6F 77 6E C8 70 61 6E 69 63 6B 65 64 01 61 6E 64 01 65 76 61 63 75 61 74 65 64 21 C5 CC 57 68 61 74 27 73 01 68 61 70 70 65 6E 69 6E 67 C8 74 6F 01 74 68 69 73 01 69 73 6C 61 6E 64 3F C0	1CC 019 028 0C9 032 001 013 036 011 01A 03B 084 016 084 01F 035 07A 1C5 1CC 09C 028 001 10B 10C 023 033 036 084 022 1C8 029 01F 036 015 01A 039 022 01F 001 113 091 084 015 1C8 014 014 084 01D 011 001 025 084 018 022 097 022 035 078 1C5 1CC 092 08F 028 001 084 029 018 032 03D 028 1C8 029 024 01B 03C 001 01B 01F 032 03D 084 01F 015 036 1C5 1CC 0C9 028 001 02F 03D 024 029 001 010 03B 022 022 1C8 02A 024 03D 01B 020 02E 03E 01F 035 07A 1C5 1CC 011 03E 01F 011 001 019 028 08A 029 1C8 084 023 012 024 03E 020 02E 012 03D 084 01F 079 1C0
01	F5	0x01F5	"<SPEAKER>「くっそー 化け物のやつ
世界中の 強いやつを
宝で おびきよせて<WAIT><SPEAKER>「つぎから つぎへと
かんづめに していたなんて
うーむ・・・・・<WAIT><SPEAKER>「化け物に してみれば
いっせき にちょうだな<WAIT><SPEAKER>「なんという わるぢえの
はたらくやつ!"	"<SPEAKER>Damn that monster! It
lured the strongest people in
the world here with treasure.<WAIT><SPEAKER>Then it trapped them one
after another like canned food.<WAIT><SPEAKER>For the monster, that
solves two problems at once.<WAIT><SPEAKER>What a rotten,
scheming piece of work!"			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE END	EA:6B49	CC 44 61 6D 6E 01 74 68 61 74 01 6D 6F 6E 73 74 65 72 21 01 49 74 C8 6C 75 72 65 64 01 74 68 65 01 73 74 72 6F 6E 67 65 73 74 01 70 65 6F 70 6C 65 01 69 6E C8 74 68 65 01 77 6F 72 6C 64 01 68 65 72 65 01 77 69 74 68 01 74 72 65 61 73 75 72 65 2E C5 CC 54 68 65 6E 01 69 74 01 74 72 61 70 70 65 64 01 74 68 65 6D 01 6F 6E 65 C8 61 66 74 65 72 01 61 6E 6F 74 68 65 72 01 6C 69 6B 65 01 63 61 6E 6E 65 64 01 66 6F 6F 64 2E C5 CC 46 6F 72 01 74 68 65 01 6D 6F 6E 73 74 65 72 2C 01 74 68 61 74 C8 73 6F 6C 76 65 73 01 74 77 6F 01 70 72 6F 62 6C 65 6D 73 01 61 74 01 6F 6E 63 65 2E C5 CC 57 68 61 74 01 61 01 72 6F 74 74 65 6E 2C C8 73 63 68 65 6D 69 6E 67 01 70 69 65 63 65 01 6F 66 01 77 6F 72 6B 21 C0	1CC 017 03E 01E 078 001 09E 018 08B 028 033 021 1C8 0A9 103 0A1 028 001 138 011 033 021 03C 1C8 095 084 022 001 014 084 02A 016 035 01D 022 1C5 1CC 021 084 016 015 036 001 021 084 016 02C 023 1C8 015 03D 084 021 031 025 001 01B 022 011 01F 024 03D 022 1C8 012 078 030 081 081 081 081 081 1C5 1CC 09E 018 08B 025 001 01B 022 02F 039 084 029 1C8 011 03E 01D 016 001 025 020 041 012 084 01F 024 1C5 1CC 024 03D 023 011 012 001 03B 038 084 020 013 028 1C8 029 01F 036 017 033 021 07A 1C0
01	F6	0x01F6	"<SPEAKER>「囚人どもの はなしが
ほんとうなら この島は
もう おわりだな"	"<SPEAKER>If those prisoners
were telling the truth,
this island is finished."			SPEAKER NEWLINE NEWLINE END	EA:6C32	CC 49 66 01 74 68 6F 73 65 01 70 72 69 73 6F 6E 65 72 73 C8 77 65 72 65 01 74 65 6C 6C 69 6E 67 01 74 68 65 01 74 72 75 74 68 2C C8 74 68 69 73 01 69 73 6C 61 6E 64 01 69 73 01 66 69 6E 69 73 68 65 64 2E C0	1CC 113 091 084 023 032 028 001 029 024 01B 084 015 1C8 02D 03D 023 012 024 036 001 019 028 08A 029 1C8 032 012 001 014 03B 037 084 01F 024 1C0
